condition_id,kind,seed,model,persona_richness,action_prompt,interaction_pathway,persona_paraphrase,persona_order,model_decisions,executed_posts,extra_posts,multi_action_outputs,max_actions_in_one_output,jaccard_diversity,unique_text_ratio,mean_word_count,duplicate_text_ratio,strict_jaccard_diversity,strict_unique_text_ratio,strict_mean_word_count,strict_duplicate_text_ratio,tar_action_member,tar_prompt_member
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7001,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9166955807133711,1.0,47.2,0.0,0.9166955807133711,1.0,47.2,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7002,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9201201899529102,1.0,45.325,0.0,0.9201201899529102,1.0,45.325,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7003,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9228820830718599,0.975,46.46666666666667,0.025000000000000022,0.9228820830718599,0.975,46.46666666666667,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7004,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9178481223751629,1.0,45.53333333333333,0.0,0.9178481223751629,1.0,45.53333333333333,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7005,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9195135477425959,0.9833333333333333,46.958333333333336,0.01666666666666672,0.9195135477425959,0.9833333333333333,46.958333333333336,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7006,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9243457262772788,0.9916666666666667,46.391666666666666,0.008333333333333304,0.9243457262772788,0.9916666666666667,46.391666666666666,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7007,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9221547267558463,0.9583333333333334,46.81666666666667,0.04166666666666663,0.9221547267558463,0.9583333333333334,46.81666666666667,0.04166666666666663,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7008,qwen3.5-27b-fp8,full-bio,deliberate,closed,reworded,original,120,120,0,0,1,0.9190626184627942,0.9833333333333333,46.55,0.01666666666666672,0.9190626184627942,0.9833333333333333,46.55,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7001,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.9212370711709803,0.9916666666666667,47.775,0.008333333333333304,0.9212370711709803,0.9916666666666667,47.775,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7002,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.925803492333593,0.9916666666666667,44.31666666666667,0.008333333333333304,0.925803492333593,0.9916666666666667,44.31666666666667,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7003,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.9142764323566608,0.9833333333333333,46.99166666666667,0.01666666666666672,0.9142764323566608,0.9833333333333333,46.99166666666667,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7004,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.9175121953404943,1.0,48.56666666666667,0.0,0.9175121953404943,1.0,48.56666666666667,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7005,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.9198193298949616,0.975,46.25,0.025000000000000022,0.9198193298949616,0.975,46.25,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7006,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.9183585239166078,0.9833333333333333,47.15,0.01666666666666672,0.9183585239166078,0.9833333333333333,47.15,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7007,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.9183026703677051,1.0,46.49166666666667,0.0,0.9183026703677051,1.0,46.49166666666667,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7008,qwen3.5-27b-fp8,full-bio,reactive,closed,reworded,original,120,120,0,0,1,0.917985547947396,0.9583333333333334,48.625,0.04166666666666663,0.917985547947396,0.9583333333333334,48.625,0.04166666666666663,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-reactive__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7001,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.9189792654862904,0.9916666666666667,48.13333333333333,0.008333333333333304,0.9189792654862904,0.9916666666666667,48.13333333333333,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7002,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.914955320098711,1.0,46.45,0.0,0.914955320098711,1.0,46.45,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7002/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7003,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.916179144511254,1.0,47.5,0.0,0.916179144511254,1.0,47.5,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7003/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7003/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7004,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.9185247198456281,1.0,47.608333333333334,0.0,0.9185247198456281,1.0,47.608333333333334,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7004/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7004/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7005,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.915166563857588,0.9583333333333334,48.9,0.04166666666666663,0.915166563857588,0.9583333333333334,48.9,0.04166666666666663,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7005/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7005/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7006,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.9202182919023829,1.0,48.375,0.0,0.9202182919023829,1.0,48.375,0.0,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7006/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7006/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7007,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.9208596201086467,0.9916666666666667,48.8,0.008333333333333304,0.9208596201086467,0.9916666666666667,48.8,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7007/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7007/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded,variation,7008,qwen3.5-27b-fp8,full-bio,engagement-max,closed,reworded,original,120,120,0,0,1,0.91580736362585,0.975,47.90833333333333,0.025000000000000022,0.91580736362585,0.975,47.90833333333333,0.025000000000000022,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7008/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-engagement-max__model-qwen3.5-27b-fp8__persona_paraphrase-reworded/seed_7008/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_order-reversed,variation,7001,qwen3.5-27b-fp8,full-bio,deliberate,closed,original,reversed,120,120,0,0,1,0.9192603296469523,0.9833333333333333,49.00833333333333,0.01666666666666672,0.9192603296469523,0.9833333333333333,49.00833333333333,0.01666666666666672,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_order-reversed/seed_7001/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_order-reversed/seed_7001/run/prompts_and_responses.jsonl.gz
persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_order-reversed,variation,7002,qwen3.5-27b-fp8,full-bio,deliberate,closed,original,reversed,120,120,0,0,1,0.9182036843884602,0.9916666666666667,46.38333333333333,0.008333333333333304,0.9182036843884602,0.9916666666666667,46.38333333333333,0.008333333333333304,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_order-reversed/seed_7002/run/action_events.jsonl.gz,persona_expression/sweeps/runs/persona_richness-full-bio__action_prompt-deliberate__model-qwen3.5-27b-fp8__persona_order-reversed/seed_7002/run/prompts_and_responses.jsonl.gz
